"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1039,"Alabama","Covington",2016-06-17 23:30:00,8.25,2016-06-18 07:45:00,203,1164,745
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1039,"Alabama","Covington",2016-06-18 08:30:00,0.25,2016-06-18 08:45:00,203,203,203
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1039,"Alabama","Covington",2016-06-18 13:30:00,1.5,2016-06-18 15:00:00,281,285,282.166666666667
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1041,"Alabama","Crenshaw",2016-06-17 23:00:00,5.25,2016-06-18 04:15:00,414,1152,634.857142857143
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1041,"Alabama","Crenshaw",2016-06-18 04:30:00,0.75,2016-06-18 05:15:00,227,229,228.333333333333
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1041,"Alabama","Crenshaw",2016-06-20 16:00:00,1.25,2016-06-20 17:15:00,334,334,334
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1045,"Alabama","Dale",2016-06-18 01:15:00,1.25,2016-06-18 02:30:00,216,216,216
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1047,"Alabama","Dallas",2016-06-17 22:00:00,6.25,2016-06-18 04:15:00,360,815,686.04
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1047,"Alabama","Dallas",2016-06-18 04:30:00,2,2016-06-18 06:30:00,711,1422,799.875
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1085,"Alabama","Lowndes",2016-06-18 04:30:00,0.25,2016-06-18 04:45:00,380,380,380
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1099,"Alabama","Monroe",2016-06-18 00:15:00,0.5,2016-06-18 00:45:00,221,221,221
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1099,"Alabama","Monroe",2016-06-18 01:00:00,0.75,2016-06-18 01:45:00,223,223,223
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1109,"Alabama","Pike",2016-06-17 23:15:00,14.75,2016-06-18 14:00:00,233,1771,1099.23728813559
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1109,"Alabama","Pike",2016-06-18 14:30:00,0.75,2016-06-18 15:15:00,206,215,209.333333333333
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1109,"Alabama","Pike",2016-06-18 16:00:00,4.25,2016-06-18 20:15:00,217,244,233
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1131,"Alabama","Wilcox",2016-06-17 23:00:00,0.25,2016-06-17 23:15:00,252,252,252
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1131,"Alabama","Wilcox",2016-06-18,4.25,2016-06-18 04:15:00,292,422,414.352941176471
"Alabama",2016-06-17 15:40:00,2016-06-18 08:34:00,"Weather",1131,"Alabama","Wilcox",2016-06-18 04:30:00,2,2016-06-18 06:30:00,422,844,474.75
